hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar),
17,900,0.708582,0.232939,0,0,0.0118097
17,960,0.708932,0.233024,0,0,0.011815533333333
17,1020,0.708493,0.232863,0,0,0.011808216666667
17,1080,0.707918,0.232673,0,0,0.011798633333333
17,1140,0.772092,0.253777,0,0,0.0128682
17,1200,0.882717,0.290137,0,0,0.01471195
17,1260,0.882956,0.290227,0,0,0.014715933333333
17,1320,1.19941,0.394212,0,0,0.019990166666667
17,1380,1.19487,0.392668,0,0,0.0199145
17,1440,1.19414,0.392485,0,0,0.019902333333333
17,1500,1.19478,0.392717,0,0,0.019913
17,1560,0.885677,0.291113,0,0,0.014761283333333
17,1620,0.885245,0.290953,0,0,0.014754083333333
17,1680,0.881833,0.289795,0,0,0.014697216666667
17,1740,0.988891,0.325034,0,0,0.016481516666667
17,1800,1.52316,0.500629,0,0,0.025386
17,1860,1.53107,0.503242,0,0,0.025517833333333
17,1920,1.53204,0.50358,0,0,0.025534
17,1980,1.2323,0.405004,0,0,0.020538333333333
17,2040,1.33472,0.438699,0,0,0.022245333333333
17,2100,1.29113,0.424361,0,0,0.021518833333333
17,2160,1.29138,0.424461,0,0,0.021523
17,2220,1.29493,0.425701,0,0,0.021582166666667
17,2280,1.29472,0.42555,0,0,0.021578666666667
17,2340,1.23036,0.404402,0,0,0.020506
17,2400,1.23144,0.404774,0,0,0.020524
17,2460,1.23126,0.404697,0,0,0.020521
17,2520,1.20051,0.394565,0,0,0.0200085
17,2580,1.19922,0.394137,0,0,0.019987
17,2640,1.19972,0.394341,0,0,0.019995333333333
17,2700,1.20151,0.394972,0,0,0.020025166666667
17,2760,1.08639,0.357076,0,0,0.0181065
17,2820,1.08508,0.356633,0,0,0.018084666666667
17,2880,1.08412,0.356309,0,0,0.018068666666667
17,2940,1.09287,0.359216,0,0,0.0182145
17,3000,1.19991,0.394385,0,0,0.0199985
17,3060,1.19835,0.393852,0,0,0.0199725
17,3120,1.19867,0.393993,0,0,0.019977833333333
17,3180,1.1988,0.394027,0,0,0.01998
17,3240,1.19858,0.393956,0,0,0.019976333333333
17,3300,1.19793,0.393729,0,0,0.0199655
17,3360,1.19891,0.394084,0,0,0.019981833333333
17,3420,1.27698,0.419767,0,0,0.021283
17,3480,1.27696,0.419715,0,0,0.021282666666667
17,3540,1.27724,0.419814,0,0,0.021287333333333
18,0,1.3953,0.458609,0,0,0.023255
18,60,1.42804,0.469267,0,0,0.023800666666667
18,120,1.42327,0.467792,0,0,0.023721166666667
18,180,1.42294,0.467706,0,0,0.023715666666667
18,240,2.57769,0.847293,0,0,0.0429615
18,300,2.58601,0.850066,0,0,0.043100166666667
18,360,2.58314,0.849035,0,0,0.043052333333333
18,420,1.42951,0.469871,0,0,0.023825166666667
18,480,1.38774,0.456153,0,0,0.023129
18,540,1.38759,0.456066,0,0,0.0231265
18,600,1.38744,0.456025,0,0,0.023124
18,660,1.38793,0.456213,0,0,0.023132166666667
18,720,1.38915,0.456617,0,0,0.0231525
18,780,1.38912,0.456583,0,0,0.023152
18,840,1.38286,0.45449,0,0,0.023047666666667
18,900,1.38319,0.454635,0,0,0.023053166666667
18,960,1.38857,0.456456,0,0,0.023142833333333
18,1020,1.28185,0.421305,0,0,0.021364166666667
18,1080,1.08987,0.358223,0,0,0.0181645
18,1140,1.09002,0.358279,0,0,0.018167
18,1200,1.04772,0.344377,0,0,0.017462
18,1260,1.13441,0.372905,0,0,0.018906833333333
18,1320,1.13398,0.372707,0,0,0.018899666666667
18,1380,1.13422,0.372802,0,0,0.018903666666667
18,1440,1.29922,0.42703,0,0,0.021653666666667
18,1500,1.25692,0.41313,0,0,0.020948666666667
18,1560,1.25727,0.413248,0,0,0.0209545
18,1620,1.32129,0.43429,0,0,0.0220215
18,1680,1.25673,0.413065,0,0,0.0209455
18,1740,1.25119,0.411235,0,0,0.020853166666667
18,1800,1.18746,0.390306,0,0,0.019791
18,1860,1.31501,0.43223,0,0,0.021916833333333
18,1920,1.31844,0.433377,0,0,0.021974
18,1980,1.3177,0.4331,0,0,0.021961666666667
18,2040,1.32449,0.435341,0,0,0.022074833333333
18,2100,1.32466,0.435388,0,0,0.022077666666667
18,2160,1.32507,0.435539,0,0,0.0220845
18,2220,1.26191,0.414775,0,0,0.021031833333333
18,2280,1.26194,0.414787,0,0,0.021032333333333
18,2340,1.26289,0.415108,0,0,0.021048166666667
18,2400,1.26274,0.415027,0,0,0.021045666666667
18,2460,1.2618,0.414703,0,0,0.02103
18,2520,1.26174,0.41471,0,0,0.021029
18,2580,1.304,0.428604,0,0,0.021733333333333
18,2640,1.26157,0.414652,0,0,0.021026166666667
18,2700,1.26075,0.414389,0,0,0.0210125
18,2760,1.0902,0.358309,0,0,0.01817
18,2820,1.09222,0.359021,0,0,0.018203666666667
18,2880,0.559077,0.183751,0,0,0.00931795
18,2940,0.666859,0.219186,0,0,0.011114316666667
18,3000,0.666546,0.219078,0,0,0.0111091
18,3060,0.709108,0.233072,0,0,0.011818466666667
18,3120,0.709821,0.233319,0,0,0.01183035
18,3180,0.70961,0.233237,0,0,0.011826833333333
18,3240,0.579446,0.190454,0,0,0.009657433333333
18,3300,0.579196,0.190369,0,0,0.009653266666667
18,3360,0.702167,0.230789,0,0,0.011702783333333
18,3420,0.765821,0.251714,0,0,0.012763683333333
18,3480,0.764617,0.251306,0,0,0.012743616666667
18,3540,0.764264,0.251198,0,0,0.012737733333333
19,0,0.764204,0.25117,0,0,0.012736733333333
19,60,0.763001,0.250787,0,0,0.012716683333333
19,120,0.763299,0.250889,0,0,0.01272165
19,180,0.763836,0.251058,0,0,0.0127306
19,240,0.705953,0.232037,0,0,0.011765883333333
19,300,0.705877,0.232014,0,0,0.011764616666667
19,360,0.706097,0.232083,0,0,0.011768283333333
19,420,0.706268,0.232141,0,0,0.011771133333333
19,480,0.663585,0.218103,0,0,0.01105975
19,540,0.663446,0.218052,0,0,0.011057433333333
19,600,0.567381,0.186492,0,0,0.00945635
19,660,0.567221,0.18644,0,0,0.009453683333333
19,720,0.567486,0.186519,0,0,0.0094581
19,780,0.569895,0.187358,0,0,0.00949825
19,840,0.4885,0.160563,0,0,0.008141666666667
19,900,0.488133,0.160443,0,0,0.00813555
19,960,0.486637,0.159928,0,0,0.008110616666667
19,1020,2.94823,0.968943,0,0,0.049137166666667
19,1080,2.94982,0.969579,0,0,0.049163666666667
19,1140,2.89647,0.952025,0,0,0.0482745
19,1200,0.53129,0.174651,0,0,0.008854833333333
19,1260,1.61478,0.530779,0,0,0.026913
19,1320,1.57208,0.516718,0,0,0.026201333333333
19,1380,1.57423,0.51745,0,0,0.026237166666667
19,1440,0.405392,0.133251,0,0,0.006756533333333
19,1500,0.405436,0.133269,0,0,0.006757266666667
19,1560,0.327934,0.107786,0,0,0.005465566666667
19,1620,0.328093,0.107839,0,0,0.005468216666667
19,1680,0.328162,0.107868,0,0,0.005469366666667
19,1740,0.327839,0.107749,0,0,0.005463983333333
19,1800,0.32653,0.107304,0,0,0.005442166666667
19,1860,0.326825,0.107433,0,0,0.005447083333333
19,1920,0.325766,0.107059,0,0,0.005429433333333
19,1980,0.325901,0.10712,0,0,0.005431683333333
19,2040,0.325338,0.106933,0,0,0.0054223
19,2100,0.326423,0.107309,0,0,0.005440383333333
19,2160,0.326385,0.107281,0,0,0.00543975
19,2220,0.369224,0.121358,0,0,0.006153733333333
19,2280,0.369283,0.12138,0,0,0.006154716666667
19,2340,0.369101,0.121314,0,0,0.006151683333333
19,2400,0.368895,0.121248,0,0,0.00614825
19,2460,0.368869,0.121242,0,0,0.006147816666667
19,2520,0.369142,0.121336,0,0,0.006152366666667
19,2580,0.369364,0.121407,0,0,0.006156066666667
19,2640,0.369669,0.121509,0,0,0.00616115
19,2700,0.369645,0.121496,0,0,0.00616075
19,2760,0.368968,0.121262,0,0,0.006149466666667
19,2820,0.535385,0.175972,0,0,0.008923083333333
19,2880,0.53556,0.176033,0,0,0.008926
19,2940,0.537037,0.176547,0,0,0.008950616666667
19,3000,0.725574,0.238487,0,0,0.0120929
19,3060,0.723288,0.237686,0,0,0.0120548
19,3120,0.723281,0.237729,0,0,0.012054683333333
19,3180,0.724041,0.238003,0,0,0.01206735
19,3240,0.726781,0.238883,0,0,0.012113016666667
19,3300,0.726807,0.23889,0,0,0.01211345
19,3360,0.833521,0.273964,0,0,0.013892016666667
19,3420,0.771967,0.253735,0,0,0.012866116666667
19,3480,0.728932,0.239577,0,0,0.012148866666667
19,3540,0.621672,0.20434,0,0,0.0103612
20,0,0.618548,0.203306,0,0,0.010309133333333
20,60,0.618271,0.203204,0,0,0.010304516666667
20,120,0.618145,0.203172,0,0,0.010302416666667
20,180,0.681943,0.224136,0,0,0.011365716666667
20,240,0.788656,0.259212,0,0,0.013144266666667
20,300,0.67912,0.223184,0,0,0.011318666666667
20,360,0.678874,0.223132,0,0,0.011314566666667
20,420,0.678686,0.223082,0,0,0.011311433333333
20,480,0.557256,0.183191,0,0,0.0092876
20,540,0.390235,0.128258,0,0,0.006503916666667
20,600,0.390054,0.128204,0,0,0.0065009
20,660,0.51998,0.170909,0,0,0.008666333333333
20,720,0.520069,0.17094,0,0,0.008667816666667
20,780,0.519967,0.170903,0,0,0.008666116666667
20,840,0.51961,0.170788,0,0,0.008660166666667
20,900,0.622829,0.204693,0,0,0.010380483333333
20,960,0.620761,0.204022,0,0,0.010346016666667
20,1020,0.551894,0.181398,0,0,0.009198233333333
20,1080,0.551985,0.181428,0,0,0.00919975
20,1140,0.445948,0.146579,0,0,0.007432466666667
20,1200,0.978911,0.321754,0,0,0.016315183333333
20,1260,0.979898,0.322102,0,0,0.016331633333333
20,1320,0.979874,0.322067,0,0,0.016331233333333
20,1380,1.12941,0.371245,0,0,0.0188235
20,1440,1.12905,0.371086,0,0,0.0188175
20,1500,1.02312,0.336288,0,0,0.017052
20,1560,0.491732,0.161619,0,0,0.008195533333333
20,1620,0.598269,0.196637,0,0,0.00997115
20,1680,0.598546,0.196735,0,0,0.009975766666667
20,1740,0.492124,0.161753,0,0,0.008202066666667
20,1800,0.534966,0.175844,0,0,0.0089161
20,1860,0.534908,0.175815,0,0,0.008915133333333
20,1920,0.534762,0.175765,0,0,0.0089127
20,1980,0.535312,0.175958,0,0,0.008921866666667
20,2040,0.535002,0.175843,0,0,0.0089167
20,2100,0.539742,0.177407,0,0,0.0089957
20,2160,0.474856,0.156068,0,0,0.007914266666667
20,2220,0.47434,0.155891,0,0,0.007905666666667
20,2280,0.487953,0.160384,0,0,0.00813255
20,2340,0.458035,0.150551,0,0,0.007633916666667
20,2400,0.458259,0.150632,0,0,0.00763765
20,2460,0.457958,0.150523,0,0,0.007632633333333
20,2520,0.455766,0.14978,0,0,0.0075961
20,2580,0.605645,0.19907,0,0,0.010094083333333
20,2640,0.605447,0.198997,0,0,0.010090783333333
20,2700,0.605547,0.199034,0,0,0.01009245
20,2760,0.562777,0.184976,0,0,0.009379616666667
20,2820,0.562696,0.184947,0,0,0.009378266666667
20,2880,0.562668,0.184941,0,0,0.0093778
20,2940,0.562338,0.184825,0,0,0.0093723
20,3000,0.562638,0.184938,0,0,0.0093773
20,3060,0.562919,0.18504,0,0,0.009381983333333
20,3120,0.561082,0.184401,0,0,0.009351366666667
20,3180,0.714461,0.23483,0,0,0.011907683333333
20,3240,0.767494,0.252247,0,0,0.012791566666667
20,3300,0.663478,0.218075,0,0,0.011057966666667
20,3360,0.663609,0.218119,0,0,0.01106015
20,3420,0.663858,0.218195,0,0,0.0110643
20,3480,0.710307,0.233515,0,0,0.01183845
20,3540,0.645751,0.212249,0,0,0.010762516666667
21,0,0.645268,0.212087,0,0,0.010754466666667
21,60,0.646068,0.212361,0,0,0.0107678
21,120,0.646161,0.212374,0,0,0.01076935
21,180,0.811281,0.266582,0,0,0.01352135
21,240,0.811327,0.266677,0,0,0.013522116666667
21,300,0.811192,0.266623,0,0,0.013519866666667
21,360,0.877983,0.288581,0,0,0.01463305
21,420,0.877808,0.288517,0,0,0.014630133333333
21,480,0.877651,0.288461,0,0,0.014627516666667
21,540,0.942304,0.309722,0,0,0.015705066666667
21,600,0.877909,0.288557,0,0,0.014631816666667
21,660,0.753302,0.2476,0,0,0.012555033333333
21,720,0.794984,0.261273,0,0,0.013249733333333
21,780,0.752185,0.247236,0,0,0.012536416666667
21,840,0.752356,0.247291,0,0,0.012539266666667
21,900,0.752113,0.2472,0,0,0.012535216666667
21,960,0.752155,0.247226,0,0,0.012535916666667
21,1020,0.75213,0.247208,0,0,0.0125355
21,1080,0.859391,0.282467,0,0,0.014323183333333
21,1140,0.817013,0.268559,0,0,0.013616883333333
21,1200,0.816078,0.268214,0,0,0.0136013
21,1260,0.817601,0.268767,0,0,0.013626683333333
21,1320,0.817537,0.268712,0,0,0.013625616666667
21,1380,0.81537,0.267999,0,0,0.0135895
21,1440,0.815999,0.268222,0,0,0.013599983333333
21,1500,0.517823,0.170197,0,0,0.008630383333333
21,1560,0.562402,0.184854,0,0,0.009373366666667
21,1620,0.519281,0.170678,0,0,0.008654683333333
21,1680,0.519168,0.170639,0,0,0.0086528
21,1740,0.562012,0.184718,0,0,0.009366866666667
21,1800,0.562017,0.184729,0,0,0.00936695
21,1860,0.560252,0.184145,0,0,0.009337533333333
21,1920,0.558359,0.183523,0,0,0.009305983333333
21,1980,0.513153,0.168646,0,0,0.00855255
21,2040,0.501747,0.164917,0,0,0.00836245
21,2100,0.448129,0.147286,0,0,0.007468816666667
21,2160,0.449939,0.14791,0,0,0.007498983333333
21,2220,0.449998,0.147908,0,0,0.007499966666667
21,2280,0.4518,0.148501,0,0,0.00753
21,2340,0.452001,0.148571,0,0,0.00753335
21,2400,0.451723,0.148468,0,0,0.007528716666667
21,2460,0.450551,0.148075,0,0,0.007509183333333
21,2520,0.451377,0.148375,0,0,0.00752295
21,2580,0.344191,0.113138,0,0,0.005736516666667
21,2640,0.345341,0.113509,0,0,0.005755683333333
21,2700,0.345409,0.113524,0,0,0.005756816666667
21,2760,0.3453,0.11349,0,0,0.005755
21,2820,0.345253,0.113478,0,0,0.005754216666667
21,2880,0.345246,0.113475,0,0,0.0057541
21,2940,0.345269,0.113488,0,0,0.005754483333333
21,3000,0.345107,0.113426,0,0,0.005751783333333
21,3060,0.345549,0.113588,0,0,0.00575915
21,3120,0.345732,0.113647,0,0,0.0057622
21,3180,0.345791,0.113658,0,0,0.005763183333333
21,3240,0.345691,0.113621,0,0,0.005761516666667
21,3300,0.41018,0.134812,0,0,0.006836333333333
21,3360,0.410328,0.134876,0,0,0.0068388
21,3420,0.410396,0.134893,0,0,0.006839933333333
21,3480,0.408847,0.134381,0,0,0.006814116666667
21,3540,0.406616,0.133648,0,0,0.006776933333333
22,0,0.406416,0.133578,0,0,0.0067736
22,60,0.283279,0.0931093,0,0,0.004721316666667
22,120,0.283383,0.0931491,0,0,0.00472305
22,180,0.283366,0.0931379,0,0,0.004722766666667
22,240,0.282253,0.092756,0,0,0.004704216666667
22,300,0.324728,0.106726,0,0,0.005412133333333
22,360,0.294997,0.0969642,0,0,0.004916616666667
22,420,0.294013,0.0966283,0,0,0.004900216666667
22,480,0.293984,0.0966273,0,0,0.004899733333333
22,540,0.293878,0.0965906,0,0,0.004897966666667
22,600,0.294871,0.0969326,0,0,0.004914516666667
22,660,0.294984,0.0969569,0,0,0.0049164
22,720,0.337404,0.110898,0,0,0.0056234
22,780,0.934581,0.307179,0,0,0.01557635
22,840,0.998941,0.32833,0,0,0.016649016666667
22,900,1.04126,0.342241,0,0,0.017354333333333
22,960,1.04198,0.342495,0,0,0.017366333333333
22,1020,0.936129,0.307719,0,0,0.01560215
22,1080,0.400344,0.131575,0,0,0.0066724
22,1140,0.489938,0.161036,0,0,0.008165633333333
22,1200,0.427301,0.140448,0,0,0.007121683333333
22,1260,0.427349,0.140459,0,0,0.007122483333333
22,1320,0.384433,0.126358,0,0,0.006407216666667
22,1380,0.319675,0.105065,0,0,0.005327916666667
22,1440,0.486994,0.160068,0,0,0.008116566666667
22,1500,0.48742,0.160217,0,0,0.008123666666667
22,1560,0.487502,0.160237,0,0,0.008125033333333
22,1620,0.5945,0.195395,0,0,0.009908333333333
22,1680,0.59162,0.194455,0,0,0.009860333333333
22,1740,0.591588,0.194446,0,0,0.0098598
22,1800,0.591827,0.19453,0,0,0.009863783333333
22,1860,0.592262,0.194678,0,0,0.009871033333333
22,1920,0.592099,0.194609,0,0,0.009868316666667
22,1980,0.592176,0.194638,0,0,0.0098696
22,2040,0.595242,0.195647,0,0,0.0099207
22,2100,0.595188,0.195628,0,0,0.0099198
22,2160,0.531317,0.174648,0,0,0.008855283333333
22,2220,0.596163,0.19595,0,0,0.00993605
22,2280,0.59636,0.196017,0,0,0.009939333333333
22,2340,0.596871,0.196183,0,0,0.00994785
22,2400,0.596627,0.196101,0,0,0.009943783333333
22,2460,0.596761,0.196148,0,0,0.009946016666667
22,2520,0.597365,0.196368,0,0,0.009956083333333
22,2580,0.597224,0.196288,0,0,0.009953733333333
22,2640,0.532482,0.175016,0,0,0.0088747
22,2700,0.600402,0.197341,0,0,0.0100067
22,2760,0.434581,0.142843,0,0,0.007243016666667
22,2820,0.435661,0.143195,0,0,0.007261016666667
22,2880,0.439706,0.144527,0,0,0.007328433333333
22,2940,0.439984,0.144621,0,0,0.007333066666667
22,3000,0.437568,0.14382,0,0,0.0072928
22,3060,0.255453,0.0839682,0,0,0.00425755
22,3120,0.255493,0.0839773,0,0,0.004258216666667
22,3180,0.256124,0.0841969,0,0,0.004268733333333
22,3240,0.320702,0.10541,0,0,0.005345033333333
22,3300,0.490388,0.161184,0,0,0.008173133333333
22,3360,0.490327,0.161161,0,0,0.008172116666667
22,3420,0.490473,0.161214,0,0,0.00817455
22,3480,0.490368,0.161173,0,0,0.0081728
22,3540,0.55464,0.1823,0,0,0.009244
23,0,0.423028,0.139043,0,0,0.007050466666667
23,60,0.358358,0.117787,0,0,0.005972633333333
23,120,0.358567,0.117861,0,0,0.005976116666667
23,180,0.35844,0.117812,0,0,0.005974
23,240,0.358558,0.117855,0,0,0.005975966666667
23,300,0.358651,0.117887,0,0,0.005977516666667
23,360,0.358691,0.117898,0,0,0.005978183333333
23,420,0.35857,0.117852,0,0,0.005976166666667
23,480,0.359141,0.118045,0,0,0.005985683333333
23,540,0.424164,0.13942,0,0,0.0070694
23,600,0.423992,0.139355,0,0,0.007066533333333
23,660,0.422908,0.139,0,0,0.007048466666667
23,720,0.422951,0.139018,0,0,0.007049183333333
23,780,0.297929,0.0979272,0,0,0.004965483333333
23,840,0.296757,0.0975224,0,0,0.00494595
23,900,0.232261,0.0763369,0,0,0.003871016666667
23,960,0.232166,0.0763067,0,0,0.003869433333333
23,1020,0.233082,0.0766247,0,0,0.0038847
23,1080,0.233628,0.0768105,0,0,0.0038938
23,1140,0.233598,0.0767783,0,0,0.0038933
23,1200,2.61519,0.859401,0,0,0.0435865
23,1260,0.0389335,0.0128,0,0,0.000648891666667
23,1320,0.0389111,0.0127889,0,0,0.000648518333333
23,1380,0.0389206,0.0127929,0,0,0.000648676666667
23,1440,0.0389171,0.0127915,0,0,0.000648618333333
23,1500,0.0389182,0.0127918,0,0,0.000648636666667
23,1560,0.0389013,0.0127857,0,0,0.000648355
23,1620,0.038891,0.0127824,0,0,0.000648183333333
23,1680,0.0388764,0.0127776,0,0,0.00064794
23,1740,0.0387493,0.0127347,0,0,0.000645821666667
23,1800,0.206577,0.067897,0,0,0.00344295
23,1860,0.206605,0.0679078,0,0,0.003443416666667
23,1920,0.207456,0.0682024,0,0,0.0034576
23,1980,0.207551,0.0682212,0,0,0.003459183333333
23,2040,0.207511,0.0682044,0,0,0.003458516666667
23,2100,0.207508,0.0682042,0,0,0.003458466666667
23,2160,0.207686,0.0682675,0,0,0.003461433333333
23,2220,0.206812,0.0679621,0,0,0.003446866666667
23,2280,0.206787,0.067968,0,0,0.00344645
23,2340,0.206816,0.0679777,0,0,0.003446933333333
23,2400,0.207618,0.0682409,0,0,0.0034603
23,2460,0.207778,0.0682988,0,0,0.003462966666667
23,2520,0.207935,0.0683497,0,0,0.003465583333333
23,2580,0.207915,0.0683374,0,0,0.00346525
23,2640,0.207856,0.0683172,0,0,0.003464266666667
23,2700,0.207914,0.0683399,0,0,0.003465233333333
23,2760,0.208035,0.0683821,0,0,0.00346725
23,2820,0.208018,0.0683721,0,0,0.003466966666667
23,2880,0.20797,0.0683553,0,0,0.003466166666667
23,2940,0.208154,0.0684236,0,0,0.003469233333333
23,3000,0.208158,0.0684181,0,0,0.0034693
23,3060,0.208117,0.0684036,0,0,0.003468616666667
23,3120,0.0390354,0.0128305,0,0,0.00065059
23,3180,0.0390211,0.0128252,0,0,0.000650351666667
23,3240,0.0390572,0.0128376,0,0,0.000650953333333
23,3300,0.0390584,0.0128379,0,0,0.000650973333333
23,3360,0.0390643,0.01284,0,0,0.000651071666667
23,3420,0.0390312,0.0128288,0,0,0.00065052
23,3480,0.0390389,0.0128318,0,0,0.000650648333333
23,3540,0.0390579,0.0128383,0,0,0.000650965
24,0,0.0390425,0.0128327,0,0,0.000650708333333
,,659.2758158,,,,10.9879302633333
