"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
1.4, 7.32624344500457, 2.42718297871852, 9.07275198976391, 9.55949679506425, 0.016518126862392, 0.0246988288052337, 0.0323383550626836
1.41666666666667, 7.40444110081986, 2.45316330364241, 9.07275198976391, 9.55949679506425, 0.0166073525074092, 0.0248725806656766, 0.0323383550626836
1.43333333333333, 7.51383065453134, 2.49009344693646, 9.07275198976391, 9.55949679506425, 0.0178298876906949, 0.0260273599234859, 0.0323383550626836
1.45, 7.44964054874003, 2.46834198852368, 9.07275198976391, 9.55949679506425, 0.0170184208282152, 0.0254510203493663, 0.0323383550626836
1.46666666666667, 7.61777494932372, 2.52498953716703, 9.07275198976391, 9.55949679506425, 0.0181158235803164, 0.0268709360584944, 0.0323383550626836
1.48333333333333, 8.09187442961614, 2.68396696338223, 9.07275198976391, 9.55949679506425, 0.0207045795319408, 0.0305772634185192, 0.0323383550626836
1.5, 8.09215528079787, 2.68353622867461, 9.07275198976391, 9.55949679506425, 0.0207070818063567, 0.0305790164658076, 0.0323383550626836
1.51666666666667, 8.26396289407309, 2.74179745514028, 9.07275198976391, 9.55949679506425, 0.0232565876749044, 0.0328797496835025, 0.0323383550626836
1.53333333333333, 8.36294535163901, 2.77517424691689, 9.07275198976391, 9.55949679506425, 0.0251194405069381, 0.0344633350283599, 0.0323383550626836
1.55, 8.36308797065334, 2.7750222617946, 9.07275198976391, 9.55949679506425, 0.0251222547424366, 0.0344651328437987, 0.0323383550626836
1.56666666666667, 8.29871277876308, 2.75331488808276, 9.07275198976391, 9.55949679506425, 0.0244290524761775, 0.03377445669905, 0.0323383550626836
1.58333333333333, 8.09398710917701, 2.6848009204009, 9.07275198976391, 9.55949679506425, 0.0238788323112889, 0.0324401986099024, 0.0323383550626836
1.6, 7.97535188007632, 2.64491583104398, 9.07275198976391, 9.55949679506425, 0.0230975878891905, 0.0312762155089625, 0.0323383550626836
1.61666666666667, 8.52572326279238, 2.83002395791965, 9.07275198976391, 9.55949679506425, 0.0261193067142054, 0.0358196442290853, 0.0323383550626836
1.63333333333333, 7.96344822883175, 2.64124096187961, 9.07275198976391, 9.55949679506425, 0.0239439142723587, 0.0321258744920042, 0.0323383550626836
1.65, 7.60717442373931, 2.52288810100857, 9.07275198976391, 9.55949679506425, 0.024342470569333, 0.0307579473594455, 0.0323383550626836
1.66666666666667, 7.4410804732226, 2.46796390505283, 9.07275198976391, 9.55949679506425, 0.025009344067513, 0.0305100759376376, 0.0323383550626836
1.68333333333333, 7.15583449974604, 2.37194032134208, 9.07275198976391, 9.55949679506425, 0.0216852920547186, 0.0274463642328662, 0.0323383550626836
1.7, 7.47287114966086, 2.47703279444961, 9.07275198976391, 9.55949679506425, 0.0204443488765599, 0.0274736322261034, 0.0323383550626836
1.71666666666667, 7.25786860836149, 2.40524801980112, 9.07275198976391, 9.55949679506425, 0.0201115486051483, 0.0264738475269832, 0.0323383550626836
1.73333333333333, 7.21780985811581, 2.39203036848626, 9.07275198976391, 9.55949679506425, 0.018879682034834, 0.0259691639774357, 0.0323383550626836
1.75, 7.23057065621593, 2.39643747458167, 9.07275198976391, 9.55949679506425, 0.0190067576745446, 0.0260934855192838, 0.0323383550626836
1.76666666666667, 7.53325155967582, 2.49743485227248, 9.07275198976391, 9.55949679506425, 0.0196541403963262, 0.0276160348453921, 0.0323383550626836
1.78333333333333, 7.2763047865446, 2.4107441203206, 9.07275198976391, 9.55949679506425, 0.0173695070301199, 0.0252141850796925, 0.0323383550626836
1.8, 6.8508085198078, 2.2684989272382, 9.07275198976391, 9.55949679506425, 0.0148294052764183, 0.0221326083618838, 0.0323383550626836
1.81666666666667, 6.11659513048745, 2.02353353062901, 9.07275198976391, 9.55949679506425, 0.0119139094635995, 0.017808759339042, 0.0323383550626836
1.83333333333333, 5.72562217769402, 1.89325096817665, 9.07275198976391, 9.55949679506425, 0.00945227863238872, 0.0150398466102608, 0.0323383550626836
1.85, 5.68210538021332, 1.87971129447306, 9.07275198976391, 9.55949679506425, 0.00992443304733065, 0.0153058076423253, 0.0323383550626836
1.86666666666667, 5.65624945621665, 1.87099367907534, 9.07275198976391, 9.55949679506425, 0.00977575095052423, 0.0151269256163718, 0.0323383550626836
1.88333333333333, 5.78389527089553, 1.91384564733854, 9.07275198976391, 9.55949679506425, 0.0102609575730701, 0.0159827274016974, 0.0323383550626836
1.9, 5.62418803105412, 1.86013295739872, 9.07275198976391, 9.55949679506425, 0.0093453591907115, 0.0148704400520265, 0.0323383550626836
1.91666666666667, 5.73686159973487, 1.89789024581633, 9.07275198976391, 9.55949679506425, 0.00959570496288075, 0.0153350142126047, 0.0323383550626836
1.93333333333333, 5.75105239018336, 1.90253188544766, 9.07275198976391, 9.55949679506425, 0.00961563835227172, 0.0153986192297132, 0.0323383550626836
1.95, 5.77008106681452, 1.90885391266057, 9.07275198976391, 9.55949679506425, 0.0101714989013662, 0.0156245466039259, 0.0323383550626836
1.96666666666667, 5.45698239010361, 1.80410840823577, 9.07275198976391, 9.55949679506425, 0.00919785971794384, 0.0138540106504284, 0.0323383550626836
1.98333333333333, 5.4640353146773, 1.80683692274888, 9.07275198976391, 9.55949679506425, 0.00959752357502581, 0.014001147595326, 0.0323383550626836
2, 5.58774480191486, 1.8479768154308, 9.07275198976391, 9.55949679506425, 0.00987885897112582, 0.0145031256046824, 0.0323383550626836
2.01666666666667, 5.156719674018, 1.70359125552484, 9.07275198976391, 9.55949679506425, 0.00763929523280454, 0.0119642232977973, 0.0323383550626836
2.03333333333333, 5.00864457321763, 1.65509987425835, 9.07275198976391, 9.55949679506425, 0.00717114398421654, 0.0112891286073698, 0.0323383550626836
2.05, 5.36071255787235, 1.77285398185518, 9.07275198976391, 9.55949679506425, 0.00831450048522246, 0.0131000531298444, 0.0323383550626836
2.06666666666667, 5.44045503191676, 1.79919040582773, 9.07275198976391, 9.55949679506425, 0.00910747757284231, 0.0137907925027673, 0.0323383550626836
2.08333333333333, 5.44061140363547, 1.79904086042621, 9.07275198976391, 9.55949679506425, 0.00910853491948533, 0.0137917642648173, 0.0323383550626836
2.1, 5.67275360062407, 1.87633149466086, 9.07275198976391, 9.55949679506425, 0.00975803851920339, 0.0148212729205272, 0.0323383550626836
2.11666666666667, 5.67278896249448, 1.87616937639627, 9.07275198976391, 9.55949679506425, 0.00975776553596802, 0.0148211000416681, 0.0323383550626836
2.13333333333333, 5.67278862817046, 1.87616932931937, 9.07275198976391, 9.55949679506425, 0.00975776334899931, 0.0148210977276757, 0.0323383550626836
2.15, 5.87649666171488, 1.94407433915247, 9.07275198976391, 9.55949679506425, 0.0105113033301769, 0.0158644601481928, 0.0323383550626836
2.16666666666667, 6.23080151286296, 2.0619631155483, 9.07275198976391, 9.55949679506425, 0.0117272281096415, 0.0175914994978343, 0.0323383550626836
2.18333333333333, 5.91150789397681, 1.95470521326749, 9.07275198976391, 9.55949679506425, 0.010900622330052, 0.0158835833455555, 0.0323383550626836
2.2, 6.34545507557742, 2.10024573123502, 9.07275198976391, 9.55949679506425, 0.0123472856313113, 0.0182076670582318, 0.0323383550626836
2.21666666666667, 6.40960548399625, 2.1212782800605, 9.07275198976391, 9.55949679506425, 0.0126056855427317, 0.0186538335880465, 0.0323383550626836
2.23333333333333, 6.77209801191158, 2.2423711837285, 9.07275198976391, 9.55949679506425, 0.0140658949202895, 0.0206716600328027, 0.0323383550626836
2.25, 6.94535981049595, 2.29997415942061, 9.07275198976391, 9.55949679506425, 0.0148535247561889, 0.0217486081321967, 0.0323383550626836
2.26666666666667, 6.94554538171872, 2.29975776698003, 9.07275198976391, 9.55949679506425, 0.0148541441813565, 0.0217492821391471, 0.0323383550626836
2.28333333333333, 6.81147415988778, 2.25484019551622, 9.07275198976391, 9.55949679506425, 0.0142657395693498, 0.0209162075354935, 0.0323383550626836
2.3, 6.6684340915349, 2.20727844598361, 9.07275198976391, 9.55949679506425, 0.0137347010068316, 0.0200903161778444, 0.0323383550626836
2.31666666666667, 6.69675336596751, 2.21682825716678, 9.07275198976391, 9.55949679506425, 0.0135724502324754, 0.0201481077449505, 0.0323383550626836
2.33333333333333, 6.41309799292837, 2.12206861480864, 9.07275198976391, 9.55949679506425, 0.0124491241414947, 0.0184870587293658, 0.0323383550626836
2.35, 6.12423915326027, 2.0257804013667, 9.07275198976391, 9.55949679506425, 0.0111661163259844, 0.0168240843903751, 0.0323383550626836
2.36666666666667, 6.31979745778332, 2.09151742075573, 9.07275198976391, 9.55949679506425, 0.0120128892052504, 0.0179513914432387, 0.0323383550626836
