Time, "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "0.416 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "Aux26", "0.416 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "Aux27", "0.416 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "Aux28", "0.416 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "Aux29", "0.416 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25", "Aux30"
0.183333333333333, 5.01745271491496, 1.64781923521908, 7.24726487422623, 7.62698008114228, 4.97117844007671, 1.63395373353066, 7.17867177186413, 7.55649137435215, 0, 0, 0, 0, 0.00708722668128965, 0.00116312781661344, 0.0295952363108501, 0.00409196711533684, 0.00708722668128965, 0.00116312781661344, 0, 0, 0.0295952363108501, 0, 0.00708722668128965, 0, 0.00630704683162648, 0.000780179854515791, 0.00708722668128965, 0, 0, 0, 0, 0, 0.00708722668128965, 0, 0, 0, 0, 0, 0, 0.00708722668128965, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.97117844007671, 0, 0, 0, 0, 0, 0
0.2, 5.22855121524737, 1.71738321810738, 7.24726487422623, 7.62698008114228, 5.18160365101391, 1.70308795538564, 7.17867177186413, 7.55649137435215, 0, 0, 0, 0, 0.0078259801479977, 0.00126778252528158, 0.0295952363108501, 0.00409196711533684, 0.0078259801479977, 0.00126778252528158, 0, 0, 0.0295952363108501, 0, 0.0078259801479977, 0, 0.00685544179763864, 0.000970538355903103, 0.0078259801479977, 0, 0, 0, 0, 0, 0.0078259801479977, 0, 0, 0, 0, 0, 0, 0.0078259801479977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.18160365101391, 0, 0, 0, 0, 0, 0
0.216666666666667, 5.16368644291397, 1.69584685406046, 7.24726487422623, 7.62698008114228, 5.11688219722299, 1.68184266377876, 7.17867177186413, 7.55649137435215, 0, 0, 0, 0, 0.00757513798675521, 0.00122698248969338, 0.0295952363108501, 0.00409196711533684, 0.00757513798675521, 0.00122698248969338, 0, 0, 0.0295952363108501, 0, 0.00757513798675521, 0, 0.00664612185561094, 0.000929016136687115, 0.00757513798675521, 0, 0, 0, 0, 0, 0.00757513798675521, 0, 0, 0, 0, 0, 0, 0.00757513798675521, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.11688219722299, 0, 0, 0, 0, 0, 0
0.233333333333333, 5.29875951974608, 1.74033383587903, 7.24726487422623, 7.62698008114228, 5.25140405028313, 1.72603733795365, 7.17867177186413, 7.55649137435215, 0, 0, 0, 0, 0.00822026687169059, 0.00131950441527072, 0.0295952363108501, 0.00409196711533684, 0.00822026687169059, 0.00131950441527072, 0, 0, 0.0295952363108501, 0, 0.00822026687169059, 0, 0.0070937145423139, 0.00112655233549852, 0.00822026687169059, 0, 0, 0, 0, 0, 0.00822026687169059, 0, 0, 0, 0, 0, 0, 0.00822026687169059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.25140405028313, 0, 0, 0, 0, 0, 0
0.25, 5.23390260008864, 1.71892989930251, 7.24726487422623, 7.62698008114228, 5.18682739313921, 1.70483499972439, 7.17867177186413, 7.55649137435215, 0, 0, 0, 0, 0.00791137963159107, 0.00127676485057217, 0.0295952363108501, 0.00409196711533684, 0.00791137963159107, 0.00127676485057217, 0, 0, 0.0295952363108501, 0, 0.00791137963159107, 0, 0.0068831361257538, 0.0010282435116944, 0.00791137963159107, 0, 0, 0, 0, 0, 0.00791137963159107, 0, 0, 0, 0, 0, 0, 0.00791137963159107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.18682739313921, 0, 0, 0, 0, 0, 0
0.266666666666667, 5.31614111620107, 1.74594394743465, 7.24726487422623, 7.62698008114228, 5.26871632386605, 1.73173280423895, 7.17867177186413, 7.55649137435215, 0, 0, 0, 0, 0.00823281302216907, 0.00131188990690757, 0.0295952363108501, 0.00409196711533684, 0.00823281302216907, 0.00131188990690757, 0, 0, 0.0295952363108501, 0, 0.00823281302216907, 0, 0.00706533032175507, 0.00116748270667722, 0.00823281302216907, 0, 0, 0, 0, 0, 0.00823281302216907, 0, 0, 0, 0, 0, 0, 0.00823281302216907, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.26871632386605, 0, 0, 0, 0, 0, 0
0.283333333333333, 7.5747068239272, 2.48640773137769, 7.5747254805173, 7.97236611761964, 7.51327547446275, 2.46915901954046, 7.51331213980029, 7.90864552724563, 0, 0, 0, 0, 0.0224045597673831, 0.00298738627752628, 0.0295952363420089, 0.0040919671176871, 0.0224045597673831, 0.00298738627752628, 0, 0, 0.0295952363420089, 0, 0.0224045597673831, 0, 0.0153534076539879, 0.00705115213071364, 0.0224045597673831, 0, 0, 0, 0, 0, 0.0224045597673831, 0, 0, 0, 0, 0, 0, 0.0224045597673831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.51327547446275, 0, 0, 0, 0, 0, 0
0.3, 7.57463094484723, 2.48528014727507, 7.5747254805173, 7.97236611761964, 7.51305461773854, 2.46942142408125, 7.51331213980029, 7.90864552724563, 0, 0, 0, 0, 0.0224143592789567, 0.00298779606895426, 0.0295952363420089, 0.0040919671176871, 0.0224143592789567, 0.00298779606895426, 0, 0, 0.0295952363420089, 0, 0.0224143592789567, 0, 0.0153521017869812, 0.00706225750929243, 0.0224143592789567, 0, 0, 0, 0, 0, 0.0224143592789567, 0, 0, 0, 0, 0, 0, 0.0224143592789567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.51305461773854, 0, 0, 0, 0, 0, 0
0.316666666666667, 7.50489616297071, 2.46244956302969, 7.5747254805173, 7.97236611761964, 7.44392950140775, 2.44671289734189, 7.51331213980029, 7.90864552724563, 0, 0, 0, 0, 0.0218004303312452, 0.00291552201847658, 0.0295952363420089, 0.0040919671176871, 0.0218004303312452, 0.00291552201847658, 0, 0, 0.0295952363420089, 0, 0.0218004303312452, 0, 0.0150193953783603, 0.00678103496976732, 0.0218004303312452, 0, 0, 0, 0, 0, 0.0218004303312452, 0, 0, 0, 0, 0, 0, 0.0218004303312452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.44392950140775, 0, 0, 0, 0, 0, 0
0.333333333333333, 5.26789486706844, 1.72876550359437, 7.5747254805173, 7.97236611761964, 5.22071860114382, 1.71618900666094, 7.51331213980029, 7.90864552724563, 0, 0, 0, 0, 0.00777648340539908, 0.00125875449244306, 0.0295952363420089, 0.0040919671176871, 0.00777648340539908, 0.00125875449244306, 0, 0, 0.0295952363420089, 0, 0.00777648340539908, 0, 0.00684972796947902, 0.000926755441736266, 0.00777648340539908, 0, 0, 0, 0, 0, 0.00777648340539908, 0, 0, 0, 0, 0, 0, 0.00777648340539908, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.22071860114382, 0, 0, 0, 0, 0, 0
0.35, 5.26775851310483, 1.73013287829208, 7.5747254805173, 7.97236611761964, 5.22083267872222, 1.71600485670036, 7.51331213980029, 7.90864552724563, 0, 0, 0, 0, 0.00777424877870115, 0.00125865915935817, 0.0295952363420089, 0.0040919671176871, 0.00777424877870115, 0.00125865915935817, 0, 0, 0.0295952363420089, 0, 0.00777424877870115, 0, 0.00685005554646882, 0.000924193238061596, 0.00777424877870115, 0, 0, 0, 0, 0, 0.00777424877870115, 0, 0, 0, 0, 0, 0, 0.00777424877870115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.22083267872222, 0, 0, 0, 0, 0, 0
0.366666666666667, 5.28182047869805, 1.73475230640507, 7.5747254805173, 7.97236611761964, 5.23483138269754, 1.72060430516078, 7.51331213980029, 7.90864552724563, 0, 0, 0, 0, 0.00783664099692114, 0.00126743068235059, 0.0295952363420089, 0.0040919671176871, 0.00783664099692114, 0.00126743068235059, 0, 0, 0.0295952363420089, 0, 0.00783664099692114, 0, 0.00689396802649848, 0.000942672976312552, 0.00783664099692114, 0, 0, 0, 0, 0, 0.00783664099692114, 0, 0, 0, 0, 0, 0, 0.00783664099692114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.23483138269754, 0, 0, 0, 0, 0, 0
0.383333333333333, 5.5406798199391, 1.82007715889155, 7.5747254805173, 7.97236611761964, 5.49326399817227, 1.80552594350567, 7.51331213980029, 7.90864552724563, 0, 0, 0, 0, 0.00845435224126541, 0.00135886063743621, 0.0295952363420089, 0.0040919671176871, 0.00845435224126541, 0.00135886063743621, 0, 0, 0.0295952363420089, 0, 0.00845435224126541, 0, 0.00742750444444046, 0.00102684780276507, 0.00845435224126541, 0, 0, 0, 0, 0, 0.00845435224126541, 0, 0, 0, 0, 0, 0, 0.00845435224126541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.49326399817227, 0, 0, 0, 0, 0, 0
0.4, 5.88397878581381, 1.93260165606935, 7.5747254805173, 7.97236611761964, 5.83468021442173, 1.91771957847022, 7.51331213980029, 7.90864552724563, 0, 0, 0, 0, 0.0103358831610362, 0.00160531905813807, 0.0295952363420089, 0.0040919671176871, 0.0103358831610362, 0.00160531905813807, 0, 0, 0.0295952363420089, 0, 0.0103358831610362, 0, 0.00862278182456358, 0.00171310134304763, 0.0103358831610362, 0, 0, 0, 0, 0, 0.0103358831610362, 0, 0, 0, 0, 0, 0, 0.0103358831610362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.83468021442173, 0, 0, 0, 0, 0, 0
